#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 02 22 16 50  59  3.4  4.2 99.00 99.00 99.00 999 1010.6  25.6 999.0 999.0 99.0 99.00
2017 02 22 17 00  48  3.6  4.9 99.00 99.00 99.00 999 1010.5  25.6  26.7 999.0 99.0 99.00
2017 02 22 17 10  46  3.6  4.8 99.00 99.00 99.00 999 1010.5  25.6 999.0 999.0 99.0 99.00
2017 02 22 17 20  42  3.6  4.8 99.00 99.00 99.00 999 1010.5  25.6 999.0 999.0 99.0 99.00
2017 02 22 17 30  31  3.5  4.5 99.00 99.00 99.00 999 1010.4  25.6 999.0 999.0 99.0 99.00
2017 02 22 17 40  41  3.9  5.3 99.00 99.00 99.00 999 1010.2  25.6 999.0 999.0 99.0 99.00
2017 02 22 17 50  36  4.0  5.4 99.00 99.00 99.00 999 1010.1  25.6 999.0 999.0 99.0 99.00
2017 02 22 18 00  47  4.3  5.7  0.80  6.20 99.00   8 1009.9  25.7  26.8 999.0 99.0 99.00
2017 02 22 18 10  44  4.6  6.2 99.00 99.00 99.00 999 1009.9  25.5 999.0 999.0 99.0 99.00
2017 02 22 18 20  34  4.7  5.9 99.00 99.00 99.00 999 1009.9  25.4 999.0 999.0 99.0 99.00
2017 02 22 18 30  33  4.6  5.8 99.00 99.00 99.00 999 1009.8  25.5 999.0 999.0 99.0 99.00
2017 02 22 18 40  40  4.5  5.6 99.00 99.00 99.00 999 1009.8  25.4 999.0 999.0 99.0 99.00
2017 02 22 18 50  31  4.3  5.7 99.00 99.00 99.00 999 1009.7  25.4 999.0 999.0 99.0 99.00
2017 02 22 19 00  31  4.6  5.7  0.80  5.90 99.00  12 1009.6  25.5  26.8 999.0 99.0 99.00
2017 02 22 19 10  39  3.7  5.2 99.00 99.00 99.00 999 1009.6  25.6 999.0 999.0 99.0 99.00
2017 02 22 19 20  35  4.4  6.0 99.00 99.00 99.00 999 1009.5  25.7 999.0 999.0 99.0 99.00
2017 02 22 19 30  38  4.1  5.0 99.00 99.00 99.00 999 1009.4  25.7 999.0 999.0 99.0 99.00
2017 02 22 19 40  39  4.4  5.5 99.00 99.00 99.00 999 1009.4  25.8 999.0 999.0 99.0 99.00
2017 02 22 19 50  37  4.1  5.4 99.00 99.00 99.00 999 1009.4  25.8 999.0 999.0 99.0 99.00
2017 02 22 20 00  30  4.2  5.1  0.90  6.20 99.00  10 1009.4  25.7  26.8 999.0 99.0 99.00
2017 02 22 20 10  29  4.2  5.0 99.00 99.00 99.00 999 1009.4  25.7 999.0 999.0 99.0 99.00
2017 02 22 20 20  30  4.0  5.2 99.00 99.00 99.00 999 1009.4  25.8 999.0 999.0 99.0 99.00
2017 02 22 20 30  29  4.0  5.4 99.00 99.00 99.00 999 1009.3  25.8 999.0 999.0 99.0 99.00
2017 02 22 20 40  29  4.2  5.3 99.00 99.00 99.00 999 1009.4  25.8 999.0 999.0 99.0 99.00
2017 02 22 20 50  38  4.3  5.5 99.00 99.00 99.00 999 1009.5  25.8 999.0 999.0 99.0 99.00
2017 02 22 21 00  33  4.3  5.5  0.80  7.10 99.00   9 1009.6  25.9  26.8 999.0 99.0 99.00
2017 02 22 21 10  36  4.5  5.5 99.00 99.00 99.00 999 1009.6  25.9 999.0 999.0 99.0 99.00
2017 02 22 21 20  33  4.2  6.0 99.00 99.00 99.00 999 1009.7  25.8 999.0 999.0 99.0 99.00
2017 02 22 21 30  31  4.3  5.8 99.00 99.00 99.00 999 1009.9  25.8 999.0 999.0 99.0 99.00
2017 02 22 21 40  43  4.3  5.6 99.00 99.00 99.00 999 1009.9  25.8 999.0 999.0 99.0 99.00
2017 02 22 21 50  33  4.2  5.6 99.00 99.00 99.00 999 1010.0  25.8 999.0 999.0 99.0 99.00
2017 02 22 22 00  33  4.2  5.3  0.80  6.70 99.00   6 1010.1  25.6  26.8 999.0 99.0 99.00
2017 02 22 22 10  46  3.9  5.2 99.00 99.00 99.00 999 1010.2  25.7 999.0 999.0 99.0 99.00
2017 02 22 22 20  33  3.9  5.2 99.00 99.00 99.00 999 1010.3  25.6 999.0 999.0 99.0 99.00
2017 02 22 22 30  38  4.2  5.6 99.00 99.00 99.00 999 1010.3  25.6 999.0 999.0 99.0 99.00
2017 02 22 22 40  40  3.7  5.4 99.00 99.00 99.00 999 1010.5  25.7 999.0 999.0 99.0 99.00
2017 02 22 22 50  32  4.0  5.3 99.00 99.00 99.00 999 1010.6  25.6 999.0 999.0 99.0 99.00
2017 02 22 23 00  19  4.0  5.8  0.80  8.30 99.00  35 1010.5  25.6  26.7 999.0 99.0 99.00
2017 02 22 23 10 355  4.6  5.9 99.00 99.00 99.00 999 1010.5  24.9 999.0 999.0 99.0 99.00
2017 02 22 23 20 358  4.6  6.1 99.00 99.00 99.00 999 1010.6  24.8 999.0 999.0 99.0 99.00
2017 02 22 23 30  26  3.8  5.3 99.00 99.00 99.00 999 1010.8  24.8 999.0 999.0 99.0 99.00
2017 02 22 23 40  87  3.5  4.9 99.00 99.00 99.00 999 1010.8  24.7 999.0 999.0 99.0 99.00
2017 02 22 23 50  86  3.3  4.5 99.00 99.00 99.00 999 1010.9  24.7 999.0 999.0 99.0 99.00
2017 02 23 00 00  75  2.3  3.2  0.80  6.70 99.00  32 1011.1  24.8  26.7 999.0 99.0 99.00
2017 02 23 00 10  67  2.4  3.6 99.00 99.00 99.00 999 1011.1  24.9 999.0 999.0 99.0 99.00
2017 02 23 00 20  84  2.8  3.8 99.00 99.00 99.00 999 1011.2  25.0 999.0 999.0 99.0 99.00
2017 02 23 00 30  96  4.8  6.4 99.00 99.00 99.00 999 1011.4  24.7 999.0 999.0 99.0 99.00
2017 02 23 00 40  96  5.8  6.9 99.00 99.00 99.00 999 1011.5  24.3 999.0 999.0 99.0 99.00
2017 02 23 00 50  96  5.0  6.2 99.00 99.00 99.00 999 1011.5  24.3 999.0 999.0 99.0 99.00
2017 02 23 01 00  91  2.9  4.1  0.80  7.70 99.00  32 1011.7  24.4  26.7 999.0 99.0 99.00
2017 02 23 01 10  78  3.0  3.8 99.00 99.00 99.00 999 1011.7  24.9 999.0 999.0 99.0 99.00
2017 02 23 01 20  75  2.6  3.7 99.00 99.00 99.00 999 1011.8  25.1 999.0 999.0 99.0 99.00
2017 02 23 01 30  76  4.5  6.1 99.00 99.00 99.00 999 1011.8  25.2 999.0 999.0 99.0 99.00
2017 02 23 01 40  90  6.1  7.6 99.00 99.00 99.00 999 1011.8  25.1 999.0 999.0 99.0 99.00
2017 02 23 01 50 112  6.4  7.7 99.00 99.00 99.00 999 1011.8  24.6 999.0 999.0 99.0 99.00
2017 02 23 02 00 110  6.0  7.3  0.90  6.20 99.00   1 1011.8  24.2  26.6 999.0 99.0 99.00
2017 02 23 02 10 112  5.4  6.5 99.00 99.00 99.00 999 1011.8  24.0 999.0 999.0 99.0 99.00
2017 02 23 02 20 116  5.4  6.7 99.00 99.00 99.00 999 1011.8  24.1 999.0 999.0 99.0 99.00
2017 02 23 02 30 110  5.4  6.5 99.00 99.00 99.00 999 1011.8  24.0 999.0 999.0 99.0 99.00
2017 02 23 02 40 106  5.3  6.5 99.00 99.00 99.00 999 1011.8  24.1 999.0 999.0 99.0 99.00
2017 02 23 02 50 100  4.7  5.8 99.00 99.00 99.00 999 1011.8  24.5 999.0 999.0 99.0 99.00
2017 02 23 03 00 100  4.1  5.4  0.90  6.20 99.00   1 1011.9  24.6  26.6 999.0 99.0 99.00
2017 02 23 03 10 104  3.7  5.0 99.00 99.00 99.00 999 1012.0  24.7 999.0 999.0 99.0 99.00
2017 02 23 03 20  88  3.3  4.3 99.00 99.00 99.00 999 1011.9  24.9 999.0 999.0 99.0 99.00
2017 02 23 03 30  86  3.5  4.2 99.00 99.00 99.00 999 1011.8  25.0 999.0 999.0 99.0 99.00
2017 02 23 03 40  96  3.3  4.0 99.00 99.00 99.00 999 1011.9  25.0 999.0 999.0 99.0 99.00
2017 02 23 03 50 108  2.8  3.8 99.00 99.00 99.00 999 1012.0  24.9 999.0 999.0 99.0 99.00
2017 02 23 04 00 100  2.6  3.6  0.90  6.70 99.00  20 1012.0  24.9  26.6 999.0 99.0 99.00
2017 02 23 04 10 102  2.3  3.2 99.00 99.00 99.00 999 1012.0  24.8 999.0 999.0 99.0 99.00
2017 02 23 04 20 100  2.6  3.3 99.00 99.00 99.00 999 1011.9  24.9 999.0 999.0 99.0 99.00
2017 02 23 04 30 100  2.8  3.8 99.00 99.00 99.00 999 1011.8  25.0 999.0 999.0 99.0 99.00
2017 02 23 04 40 114  3.3  4.1 99.00 99.00 99.00 999 1011.6  25.0 999.0 999.0 99.0 99.00
2017 02 23 04 50 111  3.2  3.9 99.00 99.00 99.00 999 1011.5  24.9 999.0 999.0 99.0 99.00
2017 02 23 05 00 117  3.3  4.3  0.90  8.30 99.00  22 1011.4  24.9  26.6 999.0 99.0 99.00
2017 02 23 05 10 109  3.2  4.2 99.00 99.00 99.00 999 1011.2  24.9 999.0 999.0 99.0 99.00
2017 02 23 05 20 103  3.8  6.1 99.00 99.00 99.00 999 1011.1  25.0 999.0 999.0 99.0 99.00
2017 02 23 05 30 101  4.9  6.1 99.00 99.00 99.00 999 1010.9  24.9 999.0 999.0 99.0 99.00
2017 02 23 05 40 107  3.7  4.7 99.00 99.00 99.00 999 1010.9  24.9 999.0 999.0 99.0 99.00
2017 02 23 05 50  86  4.0  5.5 99.00 99.00 99.00 999 1010.7  25.2 999.0 999.0 99.0 99.00
2017 02 23 06 00  81  4.8  6.0  0.90  6.70 99.00  23 1010.6  25.3  26.6 999.0 99.0 99.00
2017 02 23 06 10  87  4.5  5.5 99.00 99.00 99.00 999 1010.4  25.3 999.0 999.0 99.0 99.00
2017 02 23 06 20 101  4.1  5.3 99.00 99.00 99.00 999 1010.3  25.3 999.0 999.0 99.0 99.00
2017 02 23 06 30 100  4.2  5.9 99.00 99.00 99.00 999 1010.4  25.2 999.0 999.0 99.0 99.00
2017 02 23 06 40 104  4.3  6.1 99.00 99.00 99.00 999 1010.3  25.2 999.0 999.0 99.0 99.00
2017 02 23 06 50 100  4.0  5.1 99.00 99.00 99.00 999 1010.3  25.2 999.0 999.0 99.0 99.00
2017 02 23 07 00 100  4.1  5.4  1.20  6.70 99.00   4 1010.3  25.1  26.6 999.0 99.0 99.00
2017 02 23 07 10  99  3.9  5.6 99.00 99.00 99.00 999 1010.3  25.1 999.0 999.0 99.0 99.00
2017 02 23 07 20  95  4.1  5.3 99.00 99.00 99.00 999 1010.3  25.2 999.0 999.0 99.0 99.00
2017 02 23 07 30  93  4.5  5.8 99.00 99.00 99.00 999 1010.3  25.2 999.0 999.0 99.0 99.00
2017 02 23 07 40  98  4.4  5.7 99.00 99.00 99.00 999 1010.2  25.3 999.0 999.0 99.0 99.00
2017 02 23 07 50  93  4.5  5.7 99.00 99.00 99.00 999 1010.2  25.2 999.0 999.0 99.0 99.00
2017 02 23 08 00 100  4.3  5.4  1.20  7.70 99.00   3 1010.2  25.2  26.6 999.0 99.0 99.00
2017 02 23 08 10 105  4.5  6.1 99.00 99.00 99.00 999 1010.2  25.2 999.0 999.0 99.0 99.00
2017 02 23 08 20 105  4.5  6.0 99.00 99.00 99.00 999 1010.2  25.2 999.0 999.0 99.0 99.00
2017 02 23 08 30 116  4.2  5.6 99.00 99.00 99.00 999 1010.2  25.2 999.0 999.0 99.0 99.00
2017 02 23 08 40 107  3.9  5.1 99.00 99.00 99.00 999 1010.3  25.2 999.0 999.0 99.0 99.00
2017 02 23 08 50  97  3.3  4.3 99.00 99.00 99.00 999 1010.4  25.2 999.0 999.0 99.0 99.00
2017 02 23 09 00 109  3.1  4.1  1.30  7.70 99.00   4 1010.4  25.2  26.6 999.0 99.0 99.00
2017 02 23 09 10  71  3.6  4.7 99.00 99.00 99.00 999 1010.4  25.2 999.0 999.0 99.0 99.00
2017 02 23 09 20  68  4.2  5.7 99.00 99.00 99.00 999 1010.5  25.1 999.0 999.0 99.0 99.00
2017 02 23 09 30  68  3.9  5.2 99.00 99.00 99.00 999 1010.6  25.0 999.0 999.0 99.0 99.00
2017 02 23 09 40  73  3.9  5.3 99.00 99.00 99.00 999 1010.8  25.0 999.0 999.0 99.0 99.00
2017 02 23 09 50  64  3.7  5.3 99.00 99.00 99.00 999 1010.8  24.9 999.0 999.0 99.0 99.00
2017 02 23 10 00 107  5.1  8.5  1.30  7.70 99.00   6 1011.1  24.5  26.6 999.0 99.0 99.00
2017 02 23 10 10 126  4.5  6.1 99.00 99.00 99.00 999 1011.2  23.9 999.0 999.0 99.0 99.00
2017 02 23 10 20 122  2.9  4.5 99.00 99.00 99.00 999 1011.4  24.0 999.0 999.0 99.0 99.00
2017 02 23 10 30 108  6.2  9.6 99.00 99.00 99.00 999 1011.5  24.1 999.0 999.0 99.0 99.00
2017 02 23 10 40 101  8.0 10.0 99.00 99.00 99.00 999 1011.5  23.9 999.0 999.0 99.0 99.00
2017 02 23 10 50  94  6.4 10.5 99.00 99.00 99.00 999 1011.5  23.9 999.0 999.0 99.0 99.00
2017 02 23 11 00  90  4.6  5.8  1.30  8.30 99.00   7 1011.5  24.4  26.6 999.0 99.0 99.00
2017 02 23 11 10  97  5.8  7.1 99.00 99.00 99.00 999 1011.7  25.1 999.0 999.0 99.0 99.00
2017 02 23 11 20  96  5.3  6.8 99.00 99.00 99.00 999 1011.8  25.2 999.0 999.0 99.0 99.00
2017 02 23 11 30 101  5.5  7.1 99.00 99.00 99.00 999 1012.1  25.4 999.0 999.0 99.0 99.00
2017 02 23 12 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  26.6 999.0 99.0 99.00
2017 02 23 12 20  88  6.3  7.8 99.00 99.00 99.00 999 1012.3  25.1 999.0 999.0 99.0 99.00
2017 02 23 12 30  83  5.4  7.0 99.00 99.00 99.00 999 1012.4  25.2 999.0 999.0 99.0 99.00
2017 02 23 12 40  89  4.9  6.1 99.00 99.00 99.00 999 1012.5  25.3 999.0 999.0 99.0 99.00
2017 02 23 12 50  99  4.4  5.3 99.00 99.00 99.00 999 1012.6  25.4 999.0 999.0 99.0 99.00
2017 02 23 13 00 101  4.4  5.6  1.40  8.30 99.00  10 1012.8  25.3  26.6 999.0 99.0 99.00
2017 02 23 13 10  99  4.5  6.0 99.00 99.00 99.00 999 1012.9  25.5 999.0 999.0 99.0 99.00
2017 02 23 13 20  94  4.5  5.5 99.00 99.00 99.00 999 1012.9  25.4 999.0 999.0 99.0 99.00
2017 02 23 13 30  89  5.8  7.2 99.00 99.00 99.00 999 1012.9  25.4 999.0 999.0 99.0 99.00
2017 02 23 13 40  96  6.2  7.6 99.00 99.00 99.00 999 1013.0  25.4 999.0 999.0 99.0 99.00
2017 02 23 13 50 100  7.2  9.1 99.00 99.00 99.00 999 1013.0  25.3 999.0 999.0 99.0 99.00
2017 02 23 14 00  92  8.3  9.8  1.50  9.10 99.00  13 1013.1  25.0  26.6 999.0 99.0 99.00
2017 02 23 14 10  94  8.0  9.8 99.00 99.00 99.00 999 1013.2  24.8 999.0 999.0 99.0 99.00
2017 02 23 14 20  92  8.4 10.2 99.00 99.00 99.00 999 1013.2  24.7 999.0 999.0 99.0 99.00
2017 02 23 14 30  92  7.8  9.8 99.00 99.00 99.00 999 1013.2  24.6 999.0 999.0 99.0 99.00
2017 02 23 14 40  91  7.8  9.4 99.00 99.00 99.00 999 1013.2  24.8 999.0 999.0 99.0 99.00
2017 02 23 14 50  92  6.8  7.9 99.00 99.00 99.00 999 1013.3  24.9 999.0 999.0 99.0 99.00
2017 02 23 15 00  90  6.5  7.7  1.50  8.30 99.00  16 1013.3  24.9  26.6 999.0 99.0 99.00
2017 02 23 15 10  93  6.2  7.8 99.00 99.00 99.00 999 1013.2  25.2 999.0 999.0 99.0 99.00
2017 02 23 15 20  97  6.5  8.3 99.00 99.00 99.00 999 1013.2  25.1 999.0 999.0 99.0 99.00
2017 02 23 15 30  96  6.3  7.5 99.00 99.00 99.00 999 1013.0  25.2 999.0 999.0 99.0 99.00
2017 02 23 15 40  96  6.3  7.7 99.00 99.00 99.00 999 1013.0  25.2 999.0 999.0 99.0 99.00
2017 02 23 15 50 102  6.1  7.2 99.00 99.00 99.00 999 1012.9  25.3 999.0 999.0 99.0 99.00
2017 02 23 16 00 100  6.3  8.0  1.40  9.10 99.00  18 1012.9  25.1  26.7 999.0 99.0 99.00
2017 02 23 16 10  98  6.0  7.8 99.00 99.00 99.00 999 1012.7  25.1 999.0 999.0 99.0 99.00
2017 02 23 16 20  92  6.4  7.7 99.00 99.00 99.00 999 1012.6  25.0 999.0 999.0 99.0 99.00
2017 02 23 16 30  92  7.0  8.3 99.00 99.00 99.00 999 1012.6  24.9 999.0 999.0 99.0 99.00
2017 02 23 16 40 101  6.7  8.5 99.00 99.00 99.00 999 1012.4  24.6 999.0 999.0 99.0 99.00
2017 02 23 16 50 101  5.9  7.2 99.00 99.00 99.00 999 1012.3  24.6 999.0 999.0 99.0 99.00
2017 02 23 17 00 105  5.6  7.0  1.40  9.10 99.00  48 1012.2  24.7  26.7 999.0 99.0 99.00
2017 02 23 17 10 105  6.2  7.6 99.00 99.00 99.00 999 1012.1  24.9 999.0 999.0 99.0 99.00
2017 02 23 17 20 106  6.2  8.9 99.00 99.00 99.00 999 1012.0  25.0 999.0 999.0 99.0 99.00
2017 02 23 17 30 101  6.5  8.2 99.00 99.00 99.00 999 1011.8  24.5 999.0 999.0 99.0 99.00
2017 02 23 17 40  99  5.5  7.1 99.00 99.00 99.00 999 1011.7  24.4 999.0 999.0 99.0 99.00
2017 02 23 17 50 103  5.4  6.7 99.00 99.00 99.00 999 1011.6  24.5 999.0 999.0 99.0 99.00
2017 02 23 18 00 115  4.9  6.5  1.40  8.30 99.00  44 1011.4  25.1  26.7 999.0 99.0 99.00
2017 02 23 18 10 125  5.4  6.9 99.00 99.00 99.00 999 1011.2  25.4 999.0 999.0 99.0 99.00
2017 02 23 18 20 124  4.9  6.4 99.00 99.00 99.00 999 1011.1  25.5 999.0 999.0 99.0 99.00
2017 02 23 18 30 127  4.0  5.4 99.00 99.00 99.00 999 1011.0  25.4 999.0 999.0 99.0 99.00
2017 02 23 18 40 124  3.9  5.4 99.00 99.00 99.00 999 1010.8  25.5 999.0 999.0 99.0 99.00
2017 02 23 18 50 122  3.7  5.2 99.00 99.00 99.00 999 1010.8  25.4 999.0 999.0 99.0 99.00
2017 02 23 19 00 126  3.3  4.3  1.30  9.10 99.00  45 1010.7  25.5  26.8 999.0 99.0 99.00
2017 02 23 19 10 118  3.4  4.6 99.00 99.00 99.00 999 1010.6  25.5 999.0 999.0 99.0 99.00
2017 02 23 19 20 110  3.6  4.5 99.00 99.00 99.00 999 1010.6  25.6 999.0 999.0 99.0 99.00
2017 02 23 19 30  95  3.4  4.4 99.00 99.00 99.00 999 1010.6  25.8 999.0 999.0 99.0 99.00
2017 02 23 19 40  81  3.9  4.7 99.00 99.00 99.00 999 1010.5  25.5 999.0 999.0 99.0 99.00
2017 02 23 19 50  74  3.6  4.2 99.00 99.00 99.00 999 1010.5  25.6 999.0 999.0 99.0 99.00
2017 02 23 20 00  70  3.6  4.5  1.40 10.00 99.00  16 1010.4  25.5  26.8 999.0 99.0 99.00
2017 02 23 20 10  52  3.6  5.9 99.00 99.00 99.00 999 1010.3  25.5 999.0 999.0 99.0 99.00
2017 02 23 20 20  49  4.3  5.9 99.00 99.00 99.00 999 1010.4  25.0 999.0 999.0 99.0 99.00
2017 02 23 20 30  49  4.3  5.6 99.00 99.00 99.00 999 1010.4  24.7 999.0 999.0 99.0 99.00
2017 02 23 20 40  50  4.0  5.3 99.00 99.00 99.00 999 1010.5  24.7 999.0 999.0 99.0 99.00
2017 02 23 20 50  58  3.8  5.0 99.00 99.00 99.00 999 1010.5  24.8 999.0 999.0 99.0 99.00
2017 02 23 21 00  82  3.8  5.2  1.50 10.00 99.00  17 1010.6  24.9  26.8 999.0 99.0 99.00
2017 02 23 21 10 111  3.3  4.1 99.00 99.00 99.00 999 1010.6  24.9 999.0 999.0 99.0 99.00
2017 02 23 21 20 118  3.3  4.1 99.00 99.00 99.00 999 1010.6  24.9 999.0 999.0 99.0 99.00
2017 02 23 21 30 114  3.1  4.0 99.00 99.00 99.00 999 1010.8  25.0 999.0 999.0 99.0 99.00
2017 02 23 21 40 107  2.7  3.6 99.00 99.00 99.00 999 1010.8  25.0 999.0 999.0 99.0 99.00
2017 02 23 21 50 118  2.7  3.5 99.00 99.00 99.00 999 1010.8  25.0 999.0 999.0 99.0 99.00
2017 02 23 22 00 122  2.3  3.0  1.60 10.80 99.00  13 1010.8  25.0  26.8 999.0 99.0 99.00
2017 02 23 22 10 102  2.5  3.1 99.00 99.00 99.00 999 1010.9  25.1 999.0 999.0 99.0 99.00
2017 02 23 22 20 105  2.9  3.9 99.00 99.00 99.00 999 1010.8  25.0 999.0 999.0 99.0 99.00
2017 02 23 22 30 104  2.8  3.7 99.00 99.00 99.00 999 1010.8  25.0 999.0 999.0 99.0 99.00
2017 02 23 22 40 111  3.1  3.8 99.00 99.00 99.00 999 1010.9  25.1 999.0 999.0 99.0 99.00
2017 02 23 22 50 117  3.1  3.9 99.00 99.00 99.00 999 1010.9  25.1 999.0 999.0 99.0 99.00
2017 02 23 23 00 115  3.3  4.2  1.60 10.80 99.00  28 1011.1  25.2  26.7 999.0 99.0 99.00
2017 02 23 23 10 120  3.4  4.3 99.00 99.00 99.00 999 1011.1  25.3 999.0 999.0 99.0 99.00
2017 02 23 23 20 133  3.0  4.4 99.00 99.00 99.00 999 1011.1  25.4 999.0 999.0 99.0 99.00
2017 02 23 23 30 140  3.1  4.2 99.00 99.00 99.00 999 1011.2  25.4 999.0 999.0 99.0 99.00
2017 02 23 23 40 153  2.7  3.8 99.00 99.00 99.00 999 1011.3  25.4 999.0 999.0 99.0 99.00
2017 02 23 23 50 149  2.8  4.1 99.00 99.00 99.00 999 1011.4  25.5 999.0 999.0 99.0 99.00
2017 02 24 00 00 142  3.1  4.2  1.80 10.00 99.00  25 1011.4  25.4  26.7 999.0 99.0 99.00
2017 02 24 00 10 146  2.8  4.0 99.00 99.00 99.00 999 1011.5  25.4 999.0 999.0 99.0 99.00
2017 02 24 00 20 138  2.9  3.8 99.00 99.00 99.00 999 1011.7  25.4 999.0 999.0 99.0 99.00
2017 02 24 00 30 149  3.0  3.9 99.00 99.00 99.00 999 1011.8  25.4 999.0 999.0 99.0 99.00
2017 02 24 00 40 144  2.9  4.2 99.00 99.00 99.00 999 1011.9  25.5 999.0 999.0 99.0 99.00
2017 02 24 00 50 148  3.1  4.3 99.00 99.00 99.00 999 1012.0  25.5 999.0 999.0 99.0 99.00
2017 02 24 01 00 150  3.1  4.2  1.70 10.80 99.00  24 1012.1  25.4  26.7 999.0 99.0 99.00
2017 02 24 01 10 140  3.0  4.0 99.00 99.00 99.00 999 1012.1  25.4 999.0 999.0 99.0 99.00
2017 02 24 01 20 134  3.1  4.0 99.00 99.00 99.00 999 1012.3  25.4 999.0 999.0 99.0 99.00
2017 02 24 01 30 140  2.9  3.8 99.00 99.00 99.00 999 1012.3  25.3 999.0 999.0 99.0 99.00
2017 02 24 01 40 146  3.1  4.2 99.00 99.00 99.00 999 1012.4  25.3 999.0 999.0 99.0 99.00
2017 02 24 01 50 141  2.8  3.8 99.00 99.00 99.00 999 1012.4  25.2 999.0 999.0 99.0 99.00
2017 02 24 02 00 135  3.1  4.8  1.80 11.40 99.00   4 1012.5  25.2  26.7 999.0 99.0 99.00
2017 02 24 02 10 144  3.3  4.7 99.00 99.00 99.00 999 1012.7  25.2 999.0 999.0 99.0 99.00
2017 02 24 02 20 138  3.5  4.5 99.00 99.00 99.00 999 1012.8  25.2 999.0 999.0 99.0 99.00
2017 02 24 02 30 139  3.6  5.1 99.00 99.00 99.00 999 1012.9  25.2 999.0 999.0 99.0 99.00
2017 02 24 02 40 140  3.8  4.9 99.00 99.00 99.00 999 1013.0  25.3 999.0 999.0 99.0 99.00
2017 02 24 02 50 140  3.6  5.0 99.00 99.00 99.00 999 1013.0  25.3 999.0 999.0 99.0 99.00
2017 02 24 03 00 136  3.9  4.9  1.80 11.40 99.00   2 1013.0  25.3  26.7 999.0 99.0 99.00
2017 02 24 03 10 133  3.9  5.0 99.00 99.00 99.00 999 1013.0  25.3 999.0 999.0 99.0 99.00
2017 02 24 03 20 129  3.8  4.8 99.00 99.00 99.00 999 1013.0  25.3 999.0 999.0 99.0 99.00
2017 02 24 03 30 134  3.7  4.9 99.00 99.00 99.00 999 1013.0  25.3 999.0 999.0 99.0 99.00
2017 02 24 03 40 124  3.9  4.9 99.00 99.00 99.00 999 1013.0  25.3 999.0 999.0 99.0 99.00
2017 02 24 03 50 119  3.8  4.7 99.00 99.00 99.00 999 1012.9  25.4 999.0 999.0 99.0 99.00
2017 02 24 04 00 125  3.7  4.7  1.60 11.40 99.00   2 1012.8  25.3  26.7 999.0 99.0 99.00
2017 02 24 04 10 124  3.5  5.0 99.00 99.00 99.00 999 1012.7  25.3 999.0 999.0 99.0 99.00
2017 02 24 04 20 125  3.2  4.2 99.00 99.00 99.00 999 1012.7  25.3 999.0 999.0 99.0 99.00
2017 02 24 04 30 125  3.3  4.1 99.00 99.00 99.00 999 1012.7  25.3 999.0 999.0 99.0 99.00
2017 02 24 04 40 132  3.0  3.9 99.00 99.00 99.00 999 1012.6  25.3 999.0 999.0 99.0 99.00
2017 02 24 04 50 134  3.2  4.4 99.00 99.00 99.00 999 1012.5  25.3 999.0 999.0 99.0 99.00
2017 02 24 05 00 140  3.0  4.2  1.60 11.40 99.00   3 1012.5  25.3  26.7 999.0 99.0 99.00
2017 02 24 05 10 135  2.9  3.8 99.00 99.00 99.00 999 1012.5  25.3 999.0 999.0 99.0 99.00
2017 02 24 05 20 145  3.0  4.0 99.00 99.00 99.00 999 1012.6  25.3 999.0 999.0 99.0 99.00
2017 02 24 05 30 143  3.0  4.0 99.00 99.00 99.00 999 1012.5  25.3 999.0 999.0 99.0 99.00
2017 02 24 05 40 139  2.9  4.5 99.00 99.00 99.00 999 1012.4  25.3 999.0 999.0 99.0 99.00
2017 02 24 05 50 144  3.1  4.5 99.00 99.00 99.00 999 1012.3  25.3 999.0 999.0 99.0 99.00
2017 02 24 06 00 148  3.2  4.3  1.80 11.40 99.00   3 1012.3  25.2  26.7 999.0 99.0 99.00
2017 02 24 06 10 141  2.9  3.9 99.00 99.00 99.00 999 1012.3  25.2 999.0 999.0 99.0 99.00
2017 02 24 06 20 134  3.0  3.9 99.00 99.00 99.00 999 1012.2  25.3 999.0 999.0 99.0 99.00
2017 02 24 06 30 126  3.5  4.4 99.00 99.00 99.00 999 1012.1  25.3 999.0 999.0 99.0 99.00
2017 02 24 06 40 127  3.7  4.8 99.00 99.00 99.00 999 1012.0  25.3 999.0 999.0 99.0 99.00
2017 02 24 06 50 123  4.2  5.5 99.00 99.00 99.00 999 1012.0  25.3 999.0 999.0 99.0 99.00
2017 02 24 07 00 124  3.3  4.4  1.40 12.10 99.00   6 1012.0  25.4  26.7 999.0 99.0 99.00
2017 02 24 07 10 138  3.6  4.8 99.00 99.00 99.00 999 1011.9  25.4 999.0 999.0 99.0 99.00
2017 02 24 07 20 198  4.3  5.8 99.00 99.00 99.00 999 1011.8  24.8 999.0 999.0 99.0 99.00
2017 02 24 07 30 206  4.8  6.5 99.00 99.00 99.00 999 1011.8  24.4 999.0 999.0 99.0 99.00
2017 02 24 07 40 213  4.7  5.9 99.00 99.00 99.00 999 1011.8  24.2 999.0 999.0 99.0 99.00
